Time	Node	Type	Packets	
63	0	CacheMisses	0
63	1	CacheHits	0
63	1	CacheMisses	0
63	2	CacheHits	0
63	2	CacheMisses	1
63	3	CacheHits	0
63	3	CacheMisses	0
63	4	CacheHits	0
63	4	CacheMisses	0
63	5	CacheHits	0
63	5	CacheMisses	1
63	6	CacheHits	0
63	6	CacheMisses	1
63	7	CacheHits	0
63	7	CacheMisses	1
63	8	CacheHits	0
63	8	CacheMisses	1
64	0	CacheHits	0
64	0	CacheMisses	0
64	1	CacheHits	0
64	1	CacheMisses	0
64	2	CacheHits	0
64	2	CacheMisses	1
64	3	CacheHits	0
64	3	CacheMisses	0
64	4	CacheHits	0
64	4	CacheMisses	0
64	5	CacheHits	0
64	5	CacheMisses	1
64	6	CacheHits	0
64	6	CacheMisses	1
64	7	CacheHits	0
64	7	CacheMisses	1
64	8	CacheHits	0
64	8	CacheMisses	1
65	0	CacheHits	0
65	0	CacheMisses	0
65	1	CacheHits	0
65	1	CacheMisses	0
65	2	CacheHits	0
65	2	CacheMisses	1
65	3	CacheHits	0
65	3	CacheMisses	0
65	4	CacheHits	0
65	4	CacheMisses	0
65	5	CacheHits	0
65	5	CacheMisses	1
65	6	CacheHits	0
65	6	CacheMisses	1
65	7	CacheHits	0
65	7	CacheMisses	1
65	8	CacheHits	0
65	8	CacheMisses	1
66	0	CacheHits	0
66	0	CacheMisses	0
66	1	CacheHits	0
66	1	CacheMisses	0
66	2	CacheHits	0
66	2	CacheMisses	1
66	3	CacheHits	0
66	3	CacheMisses	0
66	4	CacheHits	0
66	4	CacheMisses	0
66	5	CacheHits	0
66	5	CacheMisses	1
66	6	CacheHits	0
66	6	CacheMisses	1
66	7	CacheHits	0
66	7	CacheMisses	1
66	8	CacheHits	0
66	8	CacheMisses	1
67	0	CacheHits	0
67	0	CacheMisses	0
67	1	CacheHits	0
67	1	CacheMisses	0
67	2	CacheHits	0
67	2	CacheMisses	1
67	3	CacheHits	0
67	3	CacheMisses	0
67	4	CacheHits	0
67	4	CacheMisses	0
67	5	CacheHits	0
67	5	CacheMisses	1
67	6	CacheHits	0
67	6	CacheMisses	1
67	7	CacheHits	0
67	7	CacheMisses	1
67	8	CacheHits	0
67	8	CacheMisses	1
68	0	CacheHits	0
68	0	CacheMisses	0
68	1	CacheHits	0
68	1	CacheMisses	0
68	2	CacheHits	0
68	2	CacheMisses	1
68	3	CacheHits	0
68	3	CacheMisses	0
68	4	CacheHits	0
68	4	CacheMisses	0
68	5	CacheHits	0
68	5	CacheMisses	1
68	6	CacheHits	0
68	6	CacheMisses	1
68	7	CacheHits	0
68	7	CacheMisses	1
68	8	CacheHits	0
68	8	CacheMisses	1
69	0	CacheHits	0
69	0	CacheMisses	0
69	1	CacheHits	0
69	1	CacheMisses	0
69	2	CacheHits	0
69	2	CacheMisses	1
69	3	CacheHits	0
69	3	CacheMisses	0
69	4	CacheHits	0
69	4	CacheMisses	0
69	5	CacheHits	0
69	5	CacheMisses	1
69	6	CacheHits	0
69	6	CacheMisses	1
69	7	CacheHits	0
69	7	CacheMisses	1
69	8	CacheHits	0
69	8	CacheMisses	1
70	0	CacheHits	0
70	0	CacheMisses	0
70	1	CacheHits	0
70	1	CacheMisses	0
70	2	CacheHits	0
70	2	CacheMisses	1
70	3	CacheHits	0
70	3	CacheMisses	0
70	4	CacheHits	0
70	4	CacheMisses	0
70	5	CacheHits	0
70	5	CacheMisses	1
70	6	CacheHits	0
70	6	CacheMisses	1
70	7	CacheHits	0
70	7	CacheMisses	1
70	8	CacheHits	0
70	8	CacheMisses	1
71	0	CacheHits	0
71	0	CacheMisses	0
71	1	CacheHits	0
71	1	CacheMisses	0
71	2	CacheHits	0
71	2	CacheMisses	1
71	3	CacheHits	0
71	3	CacheMisses	0
71	4	CacheHits	0
71	4	CacheMisses	0
71	5	CacheHits	0
71	5	CacheMisses	1
71	6	CacheHits	0
71	6	CacheMisses	1
71	7	CacheHits	0
71	7	CacheMisses	1
71	8	CacheHits	0
71	8	CacheMisses	1
72	0	CacheHits	0
72	0	CacheMisses	0
72	1	CacheHits	0
72	1	CacheMisses	0
72	2	CacheHits	0
72	2	CacheMisses	1
72	3	CacheHits	0
72	3	CacheMisses	0
72	4	CacheHits	0
72	4	CacheMisses	0
72	5	CacheHits	0
72	5	CacheMisses	1
72	6	CacheHits	0
72	6	CacheMisses	1
72	7	CacheHits	0
72	7	CacheMisses	1
72	8	CacheHits	0
72	8	CacheMisses	1
73	0	CacheHits	0
73	0	CacheMisses	0
73	1	CacheHits	0
73	1	CacheMisses	0
73	2	CacheHits	0
73	2	CacheMisses	1
73	3	CacheHits	0
73	3	CacheMisses	0
73	4	CacheHits	0
73	4	CacheMisses	0
73	5	CacheHits	0
73	5	CacheMisses	1
73	6	CacheHits	0
73	6	CacheMisses	1
73	7	CacheHits	0
73	7	CacheMisses	1
73	8	CacheHits	0
73	8	CacheMisses	1
74	0	CacheHits	0
74	0	CacheMisses	0
74	1	CacheHits	0
74	1	CacheMisses	0
74	2	CacheHits	0
74	2	CacheMisses	1
74	3	CacheHits	0
74	3	CacheMisses	0
74	4	CacheHits	0
74	4	CacheMisses	0
74	5	CacheHits	0
74	5	CacheMisses	1
74	6	CacheHits	0
74	6	CacheMisses	1
74	7	CacheHits	0
74	7	CacheMisses	1
74	8	CacheHits	0
74	8	CacheMisses	1
75	0	CacheHits	0
75	0	CacheMisses	0
75	1	CacheHits	0
75	1	CacheMisses	0
75	2	CacheHits	0
75	2	CacheMisses	1
75	3	CacheHits	0
75	3	CacheMisses	0
75	4	CacheHits	0
75	4	CacheMisses	0
75	5	CacheHits	0
75	5	CacheMisses	1
75	6	CacheHits	0
75	6	CacheMisses	1
75	7	CacheHits	0
75	7	CacheMisses	1
75	8	CacheHits	0
75	8	CacheMisses	1
76	0	CacheHits	0
76	0	CacheMisses	0
76	1	CacheHits	0
76	1	CacheMisses	0
76	2	CacheHits	0
76	2	CacheMisses	1
76	3	CacheHits	0
76	3	CacheMisses	0
76	4	CacheHits	0
76	4	CacheMisses	0
76	5	CacheHits	0
76	5	CacheMisses	1
76	6	CacheHits	0
76	6	CacheMisses	1
76	7	CacheHits	0
76	7	CacheMisses	1
76	8	CacheHits	0
76	8	CacheMisses	1
77	0	CacheHits	0
77	0	CacheMisses	0
77	1	CacheHits	0
77	1	CacheMisses	0
77	2	CacheHits	0
77	2	CacheMisses	1
77	3	CacheHits	0
77	3	CacheMisses	0
77	4	CacheHits	0
77	4	CacheMisses	0
77	5	CacheHits	0
77	5	CacheMisses	1
77	6	CacheHits	0
77	6	CacheMisses	1
77	7	CacheHits	0
77	7	CacheMisses	1
77	8	CacheHits	0
77	8	CacheMisses	1
78	0	CacheHits	0
78	0	CacheMisses	0
78	1	CacheHits	0
78	1	CacheMisses	0
78	2	CacheHits	0
78	2	CacheMisses	1
78	3	CacheHits	0
78	3	CacheMisses	0
78	4	CacheHits	0
78	4	CacheMisses	0
78	5	CacheHits	0
78	5	CacheMisses	1
78	6	CacheHits	0
78	6	CacheMisses	1
78	7	CacheHits	0
78	7	CacheMisses	1
78	8	CacheHits	0
78	8	CacheMisses	1
79	0	CacheHits	0
79	0	CacheMisses	0
79	1	CacheHits	0
79	1	CacheMisses	0
79	2	CacheHits	0
79	2	CacheMisses	1
79	3	CacheHits	0
79	3	CacheMisses	0
79	4	CacheHits	0
79	4	CacheMisses	0
79	5	CacheHits	0
79	5	CacheMisses	1
79	6	CacheHits	0
79	6	CacheMisses	1
79	7	CacheHits	0
79	7	CacheMisses	1
79	8	CacheHits	0
79	8	CacheMisses	1
80	0	CacheHits	0
80	0	CacheMisses	0
80	1	CacheHits	0
80	1	CacheMisses	0
80	2	CacheHits	0
80	2	CacheMisses	1
80	3	CacheHits	0
80	3	CacheMisses	0
80	4	CacheHits	0
80	4	CacheMisses	0
80	5	CacheHits	0
80	5	CacheMisses	1
80	6	CacheHits	0
80	6	CacheMisses	1
80	7	CacheHits	0
80	7	CacheMisses	1
80	8	CacheHits	0
80	8	CacheMisses	1
81	0	CacheHits	0
81	0	CacheMisses	0
81	1	CacheHits	0
81	1	CacheMisses	0
81	2	CacheHits	0
81	2	CacheMisses	1
81	3	CacheHits	0
81	3	CacheMisses	0
81	4	CacheHits	0
81	4	CacheMisses	0
81	5	CacheHits	0
81	5	CacheMisses	1
81	6	CacheHits	0
81	6	CacheMisses	1
81	7	CacheHits	0
81	7	CacheMisses	1
81	8	CacheHits	0
81	8	CacheMisses	1
82	0	CacheHits	0
82	0	CacheMisses	0
82	1	CacheHits	0
82	1	CacheMisses	0
82	2	CacheHits	0
82	2	CacheMisses	1
82	3	CacheHits	0
82	3	CacheMisses	0
82	4	CacheHits	0
82	4	CacheMisses	0
82	5	CacheHits	0
82	5	CacheMisses	1
82	6	CacheHits	0
82	6	CacheMisses	1
82	7	CacheHits	0
82	7	CacheMisses	1
82	8	CacheHits	0
82	8	CacheMisses	1
83	0	CacheHits	0
83	0	CacheMisses	0
83	1	CacheHits	0
83	1	CacheMisses	0
83	2	CacheHits	0
83	2	CacheMisses	1
83	3	CacheHits	0
83	3	CacheMisses	0
83	4	CacheHits	0
83	4	CacheMisses	0
83	5	CacheHits	0
83	5	CacheMisses	1
83	6	CacheHits	0
83	6	CacheMisses	1
83	7	CacheHits	0
83	7	CacheMisses	1
83	8	CacheHits	0
83	8	CacheMisses	1
84	0	CacheHits	0
84	0	CacheMisses	0
84	1	CacheHits	0
84	1	CacheMisses	0
84	2	CacheHits	0
84	2	CacheMisses	1
84	3	CacheHits	0
84	3	CacheMisses	0
84	4	CacheHits	0
84	4	CacheMisses	0
84	5	CacheHits	0
84	5	CacheMisses	1
84	6	CacheHits	0
84	6	CacheMisses	1
84	7	CacheHits	0
84	7	CacheMisses	1
84	8	CacheHits	0
84	8	CacheMisses	1
85	0	CacheHits	0
85	0	CacheMisses	0
85	1	CacheHits	0
85	1	CacheMisses	0
85	2	CacheHits	0
85	2	CacheMisses	1
85	3	CacheHits	0
85	3	CacheMisses	0
85	4	CacheHits	0
85	4	CacheMisses	0
85	5	CacheHits	0
85	5	CacheMisses	1
85	6	CacheHits	0
85	6	CacheMisses	1
85	7	CacheHits	0
85	7	CacheMisses	1
85	8	CacheHits	0
85	8	CacheMisses	1
86	0	CacheHits	0
86	0	CacheMisses	0
86	1	CacheHits	0
86	1	CacheMisses	0
86	2	CacheHits	0
86	2	CacheMisses	1
86	3	CacheHits	0
86	3	CacheMisses	0
86	4	CacheHits	0
86	4	CacheMisses	0
86	5	CacheHits	0
86	5	CacheMisses	1
86	6	CacheHits	0
86	6	CacheMisses	1
86	7	CacheHits	0
86	7	CacheMisses	1
86	8	CacheHits	0
86	8	CacheMisses	1
87	0	CacheHits	0
87	0	CacheMisses	0
87	1	CacheHits	0
87	1	CacheMisses	0
87	2	CacheHits	0
87	2	CacheMisses	1
87	3	CacheHits	0
87	3	CacheMisses	0
87	4	CacheHits	0
87	4	CacheMisses	0
87	5	CacheHits	0
87	5	CacheMisses	1
87	6	CacheHits	0
87	6	CacheMisses	1
87	7	CacheHits	0
87	7	CacheMisses	1
87	8	CacheHits	0
87	8	CacheMisses	1
88	0	CacheHits	0
88	0	CacheMisses	0
88	1	CacheHits	0
88	1	CacheMisses	0
88	2	CacheHits	0
88	2	CacheMisses	1
88	3	CacheHits	0
88	3	CacheMisses	0
88	4	CacheHits	0
88	4	CacheMisses	0
88	5	CacheHits	0
88	5	CacheMisses	1
88	6	CacheHits	0
88	6	CacheMisses	1
88	7	CacheHits	0
88	7	CacheMisses	1
88	8	CacheHits	0
88	8	CacheMisses	1
89	0	CacheHits	0
89	0	CacheMisses	0
89	1	CacheHits	0
89	1	CacheMisses	0
89	2	CacheHits	0
89	2	CacheMisses	1
89	3	CacheHits	0
89	3	CacheMisses	0
89	4	CacheHits	0
89	4	CacheMisses	0
89	5	CacheHits	0
89	5	CacheMisses	1
89	6	CacheHits	0
89	6	CacheMisses	1
89	7	CacheHits	0
89	7	CacheMisses	1
89	8	CacheHits	0
89	8	CacheMisses	1
90	0	CacheHits	0
90	0	CacheMisses	0
90	1	CacheHits	0
90	1	CacheMisses	0
90	2	CacheHits	0
90	2	CacheMisses	1
90	3	CacheHits	0
90	3	CacheMisses	0
90	4	CacheHits	0
90	4	CacheMisses	0
90	5	CacheHits	0
90	5	CacheMisses	1
90	6	CacheHits	0
90	6	CacheMisses	1
90	7	CacheHits	0
90	7	CacheMisses	1
90	8	CacheHits	0
90	8	CacheMisses	1
91	0	CacheHits	0
91	0	CacheMisses	0
91	1	CacheHits	0
91	1	CacheMisses	0
91	2	CacheHits	0
91	2	CacheMisses	1
91	3	CacheHits	0
91	3	CacheMisses	0
91	4	CacheHits	0
91	4	CacheMisses	0
91	5	CacheHits	0
91	5	CacheMisses	1
91	6	CacheHits	0
91	6	CacheMisses	1
91	7	CacheHits	0
91	7	CacheMisses	1
91	8	CacheHits	0
91	8	CacheMisses	1
92	0	CacheHits	0
92	0	CacheMisses	0
92	1	CacheHits	0
92	1	CacheMisses	0
92	2	CacheHits	0
92	2	CacheMisses	1
92	3	CacheHits	0
92	3	CacheMisses	0
92	4	CacheHits	0
92	4	CacheMisses	0
92	5	CacheHits	0
92	5	CacheMisses	1
92	6	CacheHits	0
92	6	CacheMisses	1
92	7	CacheHits	0
92	7	CacheMisses	1
92	8	CacheHits	0
92	8	CacheMisses	1
93	0	CacheHits	0
93	0	CacheMisses	0
93	1	CacheHits	0
93	1	CacheMisses	0
93	2	CacheHits	0
93	2	CacheMisses	1
93	3	CacheHits	0
93	3	CacheMisses	0
93	4	CacheHits	0
93	4	CacheMisses	0
93	5	CacheHits	0
93	5	CacheMisses	1
93	6	CacheHits	0
93	6	CacheMisses	1
93	7	CacheHits	0
93	7	CacheMisses	1
93	8	CacheHits	0
93	8	CacheMisses	1
94	0	CacheHits	0
94	0	CacheMisses	0
94	1	CacheHits	0
94	1	CacheMisses	0
94	2	CacheHits	0
94	2	CacheMisses	1
94	3	CacheHits	0
94	3	CacheMisses	0
94	4	CacheHits	0
94	4	CacheMisses	0
94	5	CacheHits	0
94	5	CacheMisses	1
94	6	CacheHits	0
94	6	CacheMisses	1
94	7	CacheHits	0
94	7	CacheMisses	1
94	8	CacheHits	0
94	8	CacheMisses	1
95	0	CacheHits	0
95	0	CacheMisses	0
95	1	CacheHits	0
95	1	CacheMisses	0
95	2	CacheHits	0
95	2	CacheMisses	1
95	3	CacheHits	0
95	3	CacheMisses	0
95	4	CacheHits	0
95	4	CacheMisses	0
95	5	CacheHits	0
95	5	CacheMisses	1
95	6	CacheHits	0
95	6	CacheMisses	1
95	7	CacheHits	0
95	7	CacheMisses	1
95	8	CacheHits	0
95	8	CacheMisses	1
96	0	CacheHits	0
96	0	CacheMisses	0
96	1	CacheHits	0
96	1	CacheMisses	0
96	2	CacheHits	0
96	2	CacheMisses	1
96	3	CacheHits	0
96	3	CacheMisses	0
96	4	CacheHits	0
96	4	CacheMisses	0
96	5	CacheHits	0
96	5	CacheMisses	1
96	6	CacheHits	0
96	6	CacheMisses	1
96	7	CacheHits	0
96	7	CacheMisses	1
96	8	CacheHits	0
96	8	CacheMisses	1
97	0	CacheHits	0
97	0	CacheMisses	0
97	1	CacheHits	0
97	1	CacheMisses	0
97	2	CacheHits	0
97	2	CacheMisses	1
97	3	CacheHits	0
97	3	CacheMisses	0
97	4	CacheHits	0
97	4	CacheMisses	0
97	5	CacheHits	0
97	5	CacheMisses	1
97	6	CacheHits	0
97	6	CacheMisses	1
97	7	CacheHits	0
97	7	CacheMisses	1
97	8	CacheHits	0
97	8	CacheMisses	1
98	0	CacheHits	0
98	0	CacheMisses	0
98	1	CacheHits	0
98	1	CacheMisses	0
98	2	CacheHits	0
98	2	CacheMisses	1
98	3	CacheHits	0
98	3	CacheMisses	0
98	4	CacheHits	0
98	4	CacheMisses	0
98	5	CacheHits	0
98	5	CacheMisses	1
98	6	CacheHits	0
98	6	CacheMisses	1
98	7	CacheHits	0
98	7	CacheMisses	1
98	8	CacheHits	0
98	8	CacheMisses	1
99	0	CacheHits	0
99	0	CacheMisses	0
99	1	CacheHits	0
99	1	CacheMisses	0
99	2	CacheHits	0
99	2	CacheMisses	1
99	3	CacheHits	0
99	3	CacheMisses	0
99	4	CacheHits	0
99	4	CacheMisses	0
99	5	CacheHits	0
99	5	CacheMisses	1
99	6	CacheHits	0
99	6	CacheMisses	1
99	7	CacheHits	0
99	7	CacheMisses	1
99	8	CacheHits	0
99	8	CacheMisses	1
100	0	CacheHits	0
100	0	CacheMisses	0
100	1	CacheHits	0
100	1	CacheMisses	0
100	2	CacheHits	0
100	2	CacheMisses	1
100	3	CacheHits	0
100	3	CacheMisses	0
100	4	CacheHits	0
100	4	CacheMisses	0
100	5	CacheHits	0
100	5	CacheMisses	1
100	6	CacheHits	0
100	6	CacheMisses	1
100	7	CacheHits	0
100	7	CacheMisses	1
100	8	CacheHits	0
100	8	CacheMisses	1
101	0	CacheHits	0
101	0	CacheMisses	0
101	1	CacheHits	0
101	1	CacheMisses	0
101	2	CacheHits	0
101	2	CacheMisses	1
101	3	CacheHits	0
101	3	CacheMisses	0
101	4	CacheHits	0
101	4	CacheMisses	0
101	5	CacheHits	0
101	5	CacheMisses	1
101	6	CacheHits	0
101	6	CacheMisses	1
101	7	CacheHits	0
101	7	CacheMisses	1
101	8	CacheHits	0
101	8	CacheMisses	1
102	0	CacheHits	0
102	0	CacheMisses	0
102	1	CacheHits	0
102	1	CacheMisses	0
102	2	CacheHits	0
102	2	CacheMisses	1
102	3	CacheHits	0
102	3	CacheMisses	0
102	4	CacheHits	0
102	4	CacheMisses	0
102	5	CacheHits	0
102	5	CacheMisses	1
102	6	CacheHits	0
102	6	CacheMisses	1
102	7	CacheHits	0
102	7	CacheMisses	1
102	8	CacheHits	0
102	8	CacheMisses	1
103	0	CacheHits	0
103	0	CacheMisses	0
103	1	CacheHits	0
103	1	CacheMisses	0
103	2	CacheHits	0
103	2	CacheMisses	1
103	3	CacheHits	0
103	3	CacheMisses	0
103	4	CacheHits	0
103	4	CacheMisses	0
103	5	CacheHits	0
103	5	CacheMisses	1
103	6	CacheHits	0
103	6	CacheMisses	1
103	7	CacheHits	0
103	7	CacheMisses	1
103	8	CacheHits	0
103	8	CacheMisses	1
104	0	CacheHits	0
104	0	CacheMisses	0
104	1	CacheHits	0
104	1	CacheMisses	0
104	2	CacheHits	0
104	2	CacheMisses	1
104	3	CacheHits	0
104	3	CacheMisses	0
104	4	CacheHits	0
104	4	CacheMisses	0
104	5	CacheHits	0
104	5	CacheMisses	1
104	6	CacheHits	0
104	6	CacheMisses	1
104	7	CacheHits	0
104	7	CacheMisses	1
104	8	CacheHits	0
104	8	CacheMisses	1
105	0	CacheHits	0
105	0	CacheMisses	0
105	1	CacheHits	0
105	1	CacheMisses	0
105	2	CacheHits	0
105	2	CacheMisses	1
105	3	CacheHits	0
105	3	CacheMisses	0
105	4	CacheHits	0
105	4	CacheMisses	0
105	5	CacheHits	0
105	5	CacheMisses	1
105	6	CacheHits	0
105	6	CacheMisses	1
105	7	CacheHits	0
105	7	CacheMisses	1
105	8	CacheHits	0
105	8	CacheMisses	1
106	0	CacheHits	0
106	0	CacheMisses	0
106	1	CacheHits	0
106	1	CacheMisses	0
106	2	CacheHits	0
106	2	CacheMisses	1
106	3	CacheHits	0
106	3	CacheMisses	0
106	4	CacheHits	0
106	4	CacheMisses	0
106	5	CacheHits	0
106	5	CacheMisses	1
106	6	CacheHits	0
106	6	CacheMisses	1
106	7	CacheHits	0
106	7	CacheMisses	1
106	8	CacheHits	0
106	8	CacheMisses	1
107	0	CacheHits	0
107	0	CacheMisses	0
107	1	CacheHits	0
107	1	CacheMisses	0
107	2	CacheHits	0
107	2	CacheMisses	1
107	3	CacheHits	0
107	3	CacheMisses	0
107	4	CacheHits	0
107	4	CacheMisses	0
107	5	CacheHits	0
107	5	CacheMisses	1
107	6	CacheHits	0
107	6	CacheMisses	1
107	7	CacheHits	0
107	7	CacheMisses	1
107	8	CacheHits	0
107	8	CacheMisses	1
108	0	CacheHits	0
108	0	CacheMisses	0
108	1	CacheHits	0
108	1	CacheMisses	0
108	2	CacheHits	0
108	2	CacheMisses	1
108	3	CacheHits	0
108	3	CacheMisses	0
108	4	CacheHits	0
108	4	CacheMisses	0
108	5	CacheHits	0
108	5	CacheMisses	1
108	6	CacheHits	0
108	6	CacheMisses	1
108	7	CacheHits	0
108	7	CacheMisses	1
108	8	CacheHits	0
108	8	CacheMisses	1
109	0	CacheHits	0
109	0	CacheMisses	0
109	1	CacheHits	0
109	1	CacheMisses	0
109	2	CacheHits	0
109	2	CacheMisses	1
109	3	CacheHits	0
109	3	CacheMisses	0
109	4	CacheHits	0
109	4	CacheMisses	0
109	5	CacheHits	0
109	5	CacheMisses	1
109	6	CacheHits	0
109	6	CacheMisses	1
109	7	CacheHits	0
109	7	CacheMisses	1
109	8	CacheHits	0
109	8	CacheMisses	1
110	0	CacheHits	0
110	0	CacheMisses	0
110	1	CacheHits	0
110	1	CacheMisses	0
110	2	CacheHits	0
110	2	CacheMisses	1
110	3	CacheHits	0
110	3	CacheMisses	0
110	4	CacheHits	0
110	4	CacheMisses	0
110	5	CacheHits	0
110	5	CacheMisses	1
110	6	CacheHits	0
110	6	CacheMisses	1
110	7	CacheHits	0
110	7	CacheMisses	1
110	8	CacheHits	0
110	8	CacheMisses	1
111	0	CacheHits	0
111	0	CacheMisses	0
111	1	CacheHits	0
111	1	CacheMisses	0
111	2	CacheHits	0
111	2	CacheMisses	1
111	3	CacheHits	0
111	3	CacheMisses	0
111	4	CacheHits	0
111	4	CacheMisses	0
111	5	CacheHits	0
111	5	CacheMisses	1
111	6	CacheHits	0
111	6	CacheMisses	1
111	7	CacheHits	0
111	7	CacheMisses	1
111	8	CacheHits	0
111	8	CacheMisses	1
112	0	CacheHits	0
112	0	CacheMisses	0
112	1	CacheHits	0
112	1	CacheMisses	0
112	2	CacheHits	0
112	2	CacheMisses	1
112	3	CacheHits	0
112	3	CacheMisses	0
112	4	CacheHits	0
112	4	CacheMisses	0
112	5	CacheHits	0
112	5	CacheMisses	1
112	6	CacheHits	0
112	6	CacheMisses	1
112	7	CacheHits	0
112	7	CacheMisses	1
112	8	CacheHits	0
112	8	CacheMisses	1
113	0	CacheHits	0
113	0	CacheMisses	0
113	1	CacheHits	0
113	1	CacheMisses	0
113	2	CacheHits	0
113	2	CacheMisses	1
113	3	CacheHits	0
113	3	CacheMisses	0
113	4	CacheHits	0
113	4	CacheMisses	0
113	5	CacheHits	0
113	5	CacheMisses	1
113	6	CacheHits	0
113	6	CacheMisses	1
113	7	CacheHits	0
113	7	CacheMisses	1
113	8	CacheHits	0
113	8	CacheMisses	1
114	0	CacheHits	0
114	0	CacheMisses	0
114	1	CacheHits	0
114	1	CacheMisses	0
114	2	CacheHits	0
114	2	CacheMisses	1
114	3	CacheHits	0
114	3	CacheMisses	0
114	4	CacheHits	0
114	4	CacheMisses	0
114	5	CacheHits	0
114	5	CacheMisses	1
114	6	CacheHits	0
114	6	CacheMisses	1
114	7	CacheHits	0
114	7	CacheMisses	1
114	8	CacheHits	0
114	8	CacheMisses	1
115	0	CacheHits	0
115	0	CacheMisses	0
115	1	CacheHits	0
115	1	CacheMisses	0
115	2	CacheHits	0
115	2	CacheMisses	1
115	3	CacheHits	0
115	3	CacheMisses	0
115	4	CacheHits	0
115	4	CacheMisses	0
115	5	CacheHits	0
115	5	CacheMisses	1
115	6	CacheHits	0
115	6	CacheMisses	1
115	7	CacheHits	0
115	7	CacheMisses	1
115	8	CacheHits	0
115	8	CacheMisses	1
116	0	CacheHits	0
116	0	CacheMisses	0
116	1	CacheHits	0
116	1	CacheMisses	0
116	2	CacheHits	0
116	2	CacheMisses	1
116	3	CacheHits	0
116	3	CacheMisses	0
116	4	CacheHits	0
116	4	CacheMisses	0
116	5	CacheHits	0
116	5	CacheMisses	1
116	6	CacheHits	0
116	6	CacheMisses	1
116	7	CacheHits	0
116	7	CacheMisses	1
116	8	CacheHits	0
116	8	CacheMisses	1
117	0	CacheHits	0
117	0	CacheMisses	0
117	1	CacheHits	0
117	1	CacheMisses	0
117	2	CacheHits	0
117	2	CacheMisses	1
117	3	CacheHits	0
117	3	CacheMisses	0
117	4	CacheHits	0
117	4	CacheMisses	0
117	5	CacheHits	0
117	5	CacheMisses	1
117	6	CacheHits	0
117	6	CacheMisses	1
117	7	CacheHits	0
117	7	CacheMisses	1
117	8	CacheHits	0
117	8	CacheMisses	1
118	0	CacheHits	0
118	0	CacheMisses	0
118	1	CacheHits	0
118	1	CacheMisses	0
118	2	CacheHits	0
118	2	CacheMisses	1
118	3	CacheHits	0
118	3	CacheMisses	0
118	4	CacheHits	0
118	4	CacheMisses	0
118	5	CacheHits	0
118	5	CacheMisses	1
118	6	CacheHits	0
118	6	CacheMisses	1
118	7	CacheHits	0
118	7	CacheMisses	1
118	8	CacheHits	0
118	8	CacheMisses	1
119	0	CacheHits	0
119	0	CacheMisses	0
119	1	CacheHits	0
119	1	CacheMisses	0
119	2	CacheHits	0
119	2	CacheMisses	1
119	3	CacheHits	0
119	3	CacheMisses	0
119	4	CacheHits	0
119	4	CacheMisses	0
119	5	CacheHits	0
119	5	CacheMisses	1
119	6	CacheHits	0
119	6	CacheMisses	1
119	7	CacheHits	0
119	7	CacheMisses	1
119	8	CacheHits	0
119	8	CacheMisses	1
120	0	CacheHits	0
120	0	CacheMisses	0
120	1	CacheHits	0
120	1	CacheMisses	0
120	2	CacheHits	0
120	2	CacheMisses	1
120	3	CacheHits	0
120	3	CacheMisses	0
120	4	CacheHits	0
120	4	CacheMisses	0
120	5	CacheHits	0
120	5	CacheMisses	1
120	6	CacheHits	0
120	6	CacheMisses	1
120	7	CacheHits	0
120	7	CacheMisses	1
120	8	CacheHits	0
120	8	CacheMisses	1
121	0	CacheHits	0
121	0	CacheMisses	0
121	1	CacheHits	0
121	1	CacheMisses	0
121	2	CacheHits	0
121	2	CacheMisses	1
121	3	CacheHits	0
121	3	CacheMisses	0
121	4	CacheHits	0
121	4	CacheMisses	0
121	5	CacheHits	0
121	5	CacheMisses	1
121	6	CacheHits	0
121	6	CacheMisses	1
121	7	CacheHits	0
121	7	CacheMisses	1
121	8	CacheHits	0
121	8	CacheMisses	1
122	0	CacheHits	0
122	0	CacheMisses	0
122	1	CacheHits	0
122	1	CacheMisses	0
122	2	CacheHits	0
122	2	CacheMisses	1
122	3	CacheHits	0
122	3	CacheMisses	0
122	4	CacheHits	0
122	4	CacheMisses	0
122	5	CacheHits	0
122	5	CacheMisses	1
122	6	CacheHits	0
122	6	CacheMisses	1
122	7	CacheHits	0
122	7	CacheMisses	1
122	8	CacheHits	0
122	8	CacheMisses	1
123	0	CacheHits	0
123	0	CacheMisses	0
123	1	CacheHits	0
123	1	CacheMisses	0
123	2	CacheHits	0
123	2	CacheMisses	1
123	3	CacheHits	0
123	3	CacheMisses	0
123	4	CacheHits	0
123	4	CacheMisses	0
123	5	CacheHits	0
123	5	CacheMisses	1
123	6	CacheHits	0
123	6	CacheMisses	1
123	7	CacheHits	0
123	7	CacheMisses	1
123	8	CacheHits	0
123	8	CacheMisses	1
124	0	CacheHits	0
124	0	CacheMisses	0
124	1	CacheHits	0
124	1	CacheMisses	0
124	2	CacheHits	0
124	2	CacheMisses	1
124	3	CacheHits	0
124	3	CacheMisses	0
124	4	CacheHits	0
124	4	CacheMisses	0
124	5	CacheHits	0
124	5	CacheMisses	1
124	6	CacheHits	0
124	6	CacheMisses	1
124	7	CacheHits	0
124	7	CacheMisses	1
124	8	CacheHits	0
124	8	CacheMisses	1
125	0	CacheHits	0
125	0	CacheMisses	0
125	1	CacheHits	0
